,Orientation,BrainRgn,Age,Sex,Nodes,SomaSurface,Stems,Bifurcations,Branches,Tips,OverallWidth,OverallHeight,OverallDepth,AverageDiameter,Length,Surface,Volume,MaxEuclideanDistance,MaxPathDistance,MaxBranchOrder,AverageContraction,AverageFragmentation,AverageParent-daughterRatio,AverageBifurcationAngleLocal,AverageBifurcationAngleRemote,HausdorffDimension,mean_Nodes,mean_SomaSurface,mean_Stems,mean_Bifurcations,mean_Branches,mean_Tips,mean_OverallWidth,mean_OverallHeight,mean_OverallDepth,mean_AverageDiameter,mean_Length,mean_Surface,mean_Volume,mean_MaxEuclideanDistance,mean_MaxPathDistance,mean_MaxBranchOrder,mean_AverageContraction,mean_AverageFragmentation,mean_AverageParent-daughterRatio,mean_AverageBifurcationAngleLocal,mean_AverageBifurcationAngleRemote,mean_HausdorffDimension,median_Nodes,median_SomaSurface,median_Stems,median_Bifurcations,median_Branches,median_Tips,median_OverallWidth,median_OverallHeight,median_OverallDepth,median_AverageDiameter,median_Length,median_Surface,median_Volume,median_MaxEuclideanDistance,median_MaxPathDistance,median_MaxBranchOrder,median_AverageContraction,median_AverageFragmentation,median_AverageParent-daughterRatio,median_AverageBifurcationAngleLocal,median_AverageBifurcationAngleRemote,median_HausdorffDimension
00757_P005_T01-S014_MFG_R0678_LJ-20220525_XJ_stamp_2022_08_12_15_02,B,MFG,36,F,3504,12.5664,13,61,133,73,332.898,343.06800000000004,124.0,1.9994299999999998,6386.52,40127.7,20063.8,207.80700000000002,269.675,7,0.9104450000000001,25.3383,1.0,80.3551,56.067,1.13484,3137.1666666666665,12.5664,12.666666666666666,61.5,133.66666666666666,73.16666666666667,311.4828333333333,318.6255,125.83333333333333,1.999345,5662.361666666667,35577.68333333333,17788.85,206.1425,256.07033333333334,8.333333333333334,0.9105923333333333,22.52065,1.0,77.8237,56.18880000000001,1.1237316666666668,3112.0,12.5664,12.5,60.5,131.5,72.0,321.1975,318.65999999999997,124.5,1.999345,5689.645,35749.1,17874.55,206.50400000000002,259.49850000000004,8.0,0.9097365000000001,22.155299999999997,1.0,77.87515,55.744299999999996,1.125885
00760_P005_T01-S014_MFG_R0678_LJ-20220525_XJ_stamp_2022_08_22_13_55,T,MFG,36,F,1841,12.5664,9,52,112,61,337.644,341.712,119.0,1.99891,4723.67,29679.7,14839.8,213.076,246.28,6,0.931775,15.4286,1.0,78.6384,59.9991,1.07532,2200.3333333333335,766.5486666666666,8.333333333333334,61.0,129.5,69.5,358.91966666666667,360.20683333333335,139.821,2.0216066666666666,5379.945,35704.93333333334,25054.7,219.62333333333333,257.0915,7.333333333333333,0.9282331666666667,16.11865,0.9825465000000001,68.70004999999999,55.240700000000004,1.08495,1994.0,12.5664,8.0,59.5,126.0,67.5,328.83,340.356,125.0,1.99899,5128.8099999999995,32225.25,16112.6,209.88,247.4345,7.5,0.928854,15.73015,1.0,70.20345,54.89545,1.082475
00763_P005_T01-S014_MFG_R0509_LJ-20220525_YXQ_stamp_2022_08_22_15_43,B,MFG,36,F,1779,12.5664,8,38,82,45,242.793,235.667,91.0,1.99888,2691.89,16913.6,8456.82,150.85,188.422,6,0.8964700000000001,20.6829,1.0,80.8613,65.2191,1.0974700000000002,1641.8333333333333,12.5664,8.833333333333334,34.0,75.0,42.0,227.94716666666667,205.12699999999998,91.33333333333333,1.9987583333333332,2406.4133333333334,15119.950000000003,7559.973333333332,141.37766666666667,175.50033333333332,5.666666666666667,0.8947748333333334,20.90276666666667,1.0,83.96073333333334,67.93403333333333,1.0878966666666667,1610.5,12.5664,8.5,35.0,77.5,43.0,233.631,207.67199999999997,92.5,1.998745,2355.79,14801.900000000001,7400.93,144.9845,182.7135,6.0,0.8940005,20.88575,1.0,83.4368,68.4875,1.0831600000000001
00765_P005_T01-S014_MFG_R0509_LJ-20220525_YXQ_stamp_2022_08_22_15_44,B,MFG,36,F,2060,12.5664,9,51,110,60,258.572,257.55400000000003,99.76899999999999,1.9990299999999999,4006.9,25176.1,12588.0,158.792,189.357,7,0.9080790000000001,17.7182,1.0,86.417,59.3567,1.12596,2469.6666666666665,12.5664,9.333333333333334,55.333333333333336,118.5,64.16666666666667,268.3448333333333,272.0161666666667,103.4615,1.9991816666666666,4039.4700000000007,25380.699999999997,12690.366666666667,166.5705,203.01133333333334,7.5,0.9069183333333334,19.81233333333333,1.0,88.26803333333334,60.31228333333333,1.12226,2541.0,12.5664,9.0,55.5,120.0,65.0,258.4875,257.045,103.3845,1.9992100000000002,3964.185,24907.699999999997,12453.85,169.692,207.51749999999998,7.5,0.908228,20.0036,1.0,87.83775,59.2859,1.125385
00766_P005_T01-S014_MFG_R0509_LJ-20220525_YXQ_stamp_2022_08_23_10_08,B,MFG,36,F,1240,12.5664,7,43,91,49,252.46400000000003,229.05,104.0,1.99839,3587.91,22543.5,11271.8,160.894,195.295,7,0.9102110000000001,12.6154,1.0,84.7768,68.0234,1.17886,1239.1666666666667,12.5664,8.0,40.0,86.16666666666667,47.166666666666664,239.49566666666666,221.60299999999998,93.61466666666666,1.998256666666667,2607.8433333333337,16385.583333333332,8192.795,149.99183333333335,179.40283333333332,6.5,0.9130591666666668,13.204985,1.0,83.22443333333332,68.34165,1.130355,1192.0,12.5664,7.5,41.5,89.0,48.5,246.2995,225.996,97.369,1.99832,2512.59,15787.1,7893.545,152.8535,181.2065,6.0,0.9122985000000001,12.302,1.0,84.50569999999999,68.21065,1.14256
00767_P005_T01-S014_MFG_R0509_LJ-20220525_YXQ_stamp_2022_08_31_15_01,B,MFG,36,F,1836,6082.12,18,50,116,67,256.536,257.894,122.49600000000001,2.64732,4975.2,60927.7,337579.0,184.541,226.94099999999997,6,0.93145,14.819,0.8653879999999999,74.6272,58.935,1.1482700000000001,1969.1666666666667,10218.546666666665,14.5,51.5,115.66666666666667,65.16666666666667,265.1913333333334,255.52333333333334,131.916,2.912881666666667,4304.001666666666,54070.93333333333,270314.8333333333,180.36766666666668,222.22266666666667,7.0,0.926692,16.132683333333333,0.9144536666666667,73.2208,59.41305,1.13688,1773.5,9581.84,13.5,49.5,110.0,61.0,258.3175,257.9785,127.248,2.78317,4038.895,58782.95,273437.5,177.074,211.58350000000002,6.5,0.928775,15.11695,0.8814105000000001,74.4176,58.52225,1.1385049999999999
00768_P005_T01-S014_MFG_R0509_LJ-20220525_YXQ_stamp_2022_08_26_17_09,T,MFG,36,F,2333,12.5664,12,45,100,56,239.23,228.032,95.0,1.9991400000000001,3478.49,21856.0,10928.0,171.08,202.107,7,0.910057,22.32,1.0,82.5329,61.8002,1.14673,2443.1666666666665,12.5664,13.0,46.666666666666664,104.83333333333333,59.166666666666664,254.04383333333328,246.60583333333332,101.83333333333333,1.9991633333333334,3825.9316666666673,24039.016666666666,12019.528333333334,168.26950000000002,203.91616666666667,7.166666666666667,0.9069735,22.270766666666663,1.0,83.16405,60.194966666666666,1.1346433333333332,2512.5,12.5664,12.0,45.0,100.0,56.0,255.77249999999998,248.1375,99.0,1.9992,3780.04,23750.7,11875.35,168.036,203.904,7.0,0.9097445,22.0462,1.0,82.7562,60.4053,1.1362100000000002
00769_P005_T01-S014_MFG_R0509_LJ-20220525_YXQ_stamp_2022_08_23_17_23,T,MFG,36,F,1828,12.5664,11,41,91,51,200.546,240.248,96.0,1.99891,2736.16,17191.8,8595.9,175.592,199.56,7,0.9101530000000001,19.0769,1.0,84.4059,72.5031,1.1300299999999999,1726.1666666666667,12.5664,10.0,37.333333333333336,83.0,46.666666666666664,236.05566666666667,241.51666666666665,96.66666666666667,1.9988366666666666,2745.4516666666664,17250.2,8625.095,172.62300000000002,208.05616666666666,7.0,0.9075085,19.811916666666665,1.0,86.08411666666666,72.48743333333333,1.1077933333333332,1762.0,12.5664,10.0,37.0,83.0,46.5,247.01299999999998,245.84699999999998,94.5,1.998865,2705.67,17000.25,8500.115,172.87900000000002,207.05450000000002,6.5,0.9085445000000001,19.624699999999997,1.0,86.4811,71.99430000000001,1.107125
00770_P005_T01-S014_MFG_R0678_LJ-20220525_LJ_stamp_2022_08_12_16_00,A,MFG,36,F,1972,12.5664,8,50,108,59,292.91200000000003,258.318,102.48100000000001,1.99899,3568.62,22422.3,11211.1,174.935,214.687,8,0.922069,17.25,1.0,74.1475,53.6896,1.1011,1954.3333333333333,12.5664,8.333333333333334,56.0,119.16666666666667,64.16666666666667,307.6818333333333,286.9538333333333,102.09633333333333,1.9989416666666664,4173.903333333334,26225.38333333333,13112.699999999999,189.17033333333333,230.788,7.333333333333333,0.9224185,15.5023,1.0,69.2609,53.27536666666666,1.109215,2018.0,12.5664,8.5,52.0,109.0,59.0,306.5,286.9995,102.2405,1.99901,3950.085,24819.1,12409.55,181.9085,223.988,7.5,0.9216759999999999,15.38955,1.0,68.22025,52.51795,1.1084399999999999
00771_P005_T01-S014_MFG_R0509_LJ-20220525_LJ_stamp_2022_08_12_16_45,B,MFG,36,F,2740,12.5664,9,50,107,58,260.043,252.97299999999998,93.0,1.99927,4148.77,26067.5,13033.7,162.239,198.088,8,0.9033469999999999,24.5981,1.0,86.4794,57.0577,1.15137,2883.6666666666665,12.5664,10.0,53.0,114.16666666666667,62.166666666666664,257.7143333333333,253.5668333333333,108.16666666666667,1.9993016666666665,4317.881666666667,27130.050000000003,13565.016666666665,172.29483333333334,212.35083333333333,8.166666666666666,0.9026055,24.269000000000002,1.0,84.44068333333334,58.06696666666667,1.13208,2771.0,12.5664,9.5,53.0,113.5,61.5,258.8265,253.99099999999999,104.5,1.9992800000000002,4150.08,26075.7,13037.85,172.0195,207.13400000000001,8.0,0.9025105,24.33655,1.0,83.38565,56.9477,1.12926
00774_P005_T01-S014_MFG_R0678_LJ-20220525_LJ_stamp_2022_08_26_17_10,B,MFG,36,F,2445,12.5664,12,50,110,61,332.22,315.27,172.0,1.99918,5846.04,36731.8,18365.9,190.333,223.725,6,0.913062,21.2182,1.0,77.6866,64.943,1.1093,2782.6666666666665,12.5664,11.333333333333334,55.666666666666664,120.66666666666667,66.0,312.27383333333336,314.78349999999995,147.0,1.9992666666666665,5280.651666666668,33179.31666666667,16589.649999999998,198.69150000000002,244.22383333333332,6.666666666666667,0.9176825000000001,22.039450000000002,1.0,80.23283333333333,61.31426666666667,1.1116433333333335,2646.5,12.5664,12.0,57.0,121.0,65.0,312.3835,315.27,147.0,1.99924,5314.65,33392.899999999994,16696.45,204.528,246.11599999999999,7.0,0.9176875,22.3007,1.0,79.50255,62.492149999999995,1.1165699999999998
00775_P005_T01-S014_MFG_R0509_LJ-20220525_LJ_stamp_2022_08_08_16_44,B,MFG,36,F,2060,12.5664,10,39,86,48,256.027,256.027,117.0,1.9990299999999999,3028.68,19029.7,9514.87,154.09799999999998,196.929,6,0.9060040000000001,22.9419,1.0,87.7655,67.4016,1.11225,2053.8333333333335,12.5664,10.666666666666666,35.333333333333336,79.5,45.166666666666664,252.33516666666665,244.55616666666666,112.16666666666667,1.9990183333333331,3066.305,19266.133333333335,9633.088333333335,151.2635,188.9935,5.666666666666667,0.9078476666666667,25.318066666666667,1.0,89.34686666666666,68.77311666666668,1.1168433333333334,2051.5,12.5664,10.0,36.5,81.0,45.5,256.7905,255.518,118.0,1.999025,3125.1499999999996,19635.85,9817.96,153.118,194.78449999999998,6.0,0.9058465,23.770049999999998,1.0,88.04939999999999,68.65690000000001,1.11446
00776_P005_T01-S014_MFG_R0509_LJ-20220525_LJ_stamp_2022_08_09_16_35,T,MFG,36,F,2082,12.5664,10,34,76,43,257.55400000000003,256.649,97.0,1.9990400000000002,3064.41,19254.2,9627.12,152.138,199.19400000000002,5,0.901681,26.3816,1.0,86.1951,68.7551,1.11667,2058.8333333333335,12.5664,10.833333333333334,32.333333333333336,73.5,42.166666666666664,252.81150000000002,239.71616666666668,111.83333333333333,1.9990216666666667,2984.525,18752.3,9376.158333333333,151.08116666666666,190.5,5.333333333333333,0.9007716666666666,27.399616666666663,1.0,87.8508,69.30521666666668,1.1235283333333335,2044.0,12.5664,10.5,34.5,76.5,43.0,256.7905,255.518,118.0,1.9990199999999998,3046.545,19141.95,9570.995,149.50900000000001,190.993,5.5,0.900149,27.26455,1.0,88.1435,68.42949999999999,1.12406
00778_P005_T01-S014_MFG_R0509_LJ-20220525_LJ_stamp_2022_08_24_14_23,B,MFG,36,F,1286,12.5664,8,34,74,41,160.335,198.51,116.0,1.9984400000000002,2006.25,12605.6,6302.82,118.667,136.441,6,0.914882,16.3649,1.0,72.0534,67.2178,1.0577,920.0,12.5664,7.333333333333333,25.5,56.5,32.0,153.86466666666666,181.11183333333335,91.31116666666667,1.9976766666666668,1389.5716666666667,8730.928333333333,4365.465,115.58166666666666,138.62800000000001,5.833333333333333,0.9124956666666666,15.368783333333335,1.0,75.7499,67.60886666666667,1.062175,936.0,12.5664,7.5,25.5,57.0,32.5,146.5965,192.97,91.5,1.997865,1375.96,8645.425,4322.71,115.268,136.6285,6.0,0.9113800000000001,15.403749999999999,1.0,74.59285,68.01165,1.060985
00779_P006_T01-S011_STG_R0509_LJ-20220530_LJ_stamp_2022_08_31_14_38,B,STG,63,M,2549,12.5664,9,46,99,54,257.045,230.06799999999998,111.0,1.99922,3560.44,22370.9,11185.4,142.25,185.424,6,0.8868159999999999,24.7374,1.0,94.6855,59.3646,1.1502,2302.0,12.5664,9.166666666666666,41.666666666666664,90.66666666666667,50.0,251.43666666666664,246.18633333333332,116.0,1.999113333333333,3404.3416666666667,21390.100000000002,10695.036666666665,156.59283333333332,196.07483333333334,6.666666666666667,0.892165,24.347283333333333,1.0,88.38475,59.71228333333334,1.1219233333333334,2338.0,12.5664,9.0,42.0,91.5,50.5,257.2995,247.6285,115.5,1.99914,3360.95,21117.45,10558.71,156.458,195.32850000000002,6.5,0.8934610000000001,24.667749999999998,1.0,89.6331,59.361050000000006,1.113365
00780_P006_T01-S011_STG_R0509_LJ-20220530_LJ_stamp_2022_08_09_16_35,B,STG,63,M,1282,12.5664,8,27,60,34,222.433,224.97799999999998,91.0,1.9984400000000002,1894.2,11901.6,5950.82,130.94299999999998,162.415,7,0.9024790000000001,20.35,1.0,80.2544,64.6992,1.05657,1205.6666666666667,12.5664,7.666666666666667,25.166666666666668,56.0,31.833333333333332,209.38783333333333,201.7346666666667,89.47666666666667,1.998271666666667,1781.3183333333334,11192.338333333333,5596.171666666666,127.05151666666666,159.90366666666665,6.833333333333333,0.9014328333333333,20.409599999999998,1.0,83.30038333333334,64.91313333333333,1.0562599999999998,1236.0,12.5664,7.5,26.5,58.0,32.5,212.8765,213.316,91.5,1.99838,1833.635,11521.05,5760.535,127.57849999999999,166.48899999999998,7.0,0.901448,20.525,1.0,85.8646,64.89760000000001,1.05549
00784_P006_T01-S011_STG_R0509_LJ-20220530_LJ_stamp_2022_08_09_16_36,B,STG,63,M,1975,12.5664,10,33,75,43,248.90099999999998,241.775,124.0,1.99899,3070.71,19293.8,9646.92,168.203,208.794,6,0.895526,25.32,1.0,90.0227,59.3575,1.11178,2104.5,12.5664,9.333333333333334,35.166666666666664,77.83333333333333,43.666666666666664,232.27366666666668,253.482,123.83333333333333,1.999035,3098.953333333333,19471.3,9735.64,160.0898333333333,197.76583333333335,6.166666666666667,0.8912361666666667,26.341416666666664,1.0,90.52618333333334,62.03176666666667,1.1047316666666667,2004.0,12.5664,9.5,36.0,78.5,43.5,238.212,256.2815,124.0,1.999005,3042.29,19115.25,9557.64,161.6015,203.9815,6.0,0.8932745,26.407249999999998,1.0,90.2397,61.6379,1.10944
00785_P006_T01-S011_STG_R0509_LJ-20220530_LJ_stamp_2022_08_08_16_44,T,STG,63,M,1351,12.5664,9,32,71,40,217.852,174.078,132.0,1.99852,2145.24,13478.9,6739.46,127.569,154.273,7,0.896322,18.0141,1.0,73.5752,62.6765,1.04745,1341.1666666666667,12.5664,8.166666666666666,29.833333333333332,66.0,37.166666666666664,192.33766666666668,178.62733333333335,122.66666666666667,1.9985049999999998,1991.6933333333334,12514.166666666666,6257.083333333333,129.9005,154.1701666666667,7.166666666666667,0.8970368333333333,19.363883333333334,1.0,75.46271666666667,61.86411666666666,1.0479216666666666,1349.5,12.5664,8.5,30.5,67.5,37.5,195.52100000000002,183.79149999999998,130.5,1.99852,2028.865,12747.7,6373.860000000001,130.7245,155.7725,7.0,0.8977485,19.703699999999998,1.0,75.17185,61.56925,1.047085
00786_P006_T01-S011_STG_R0509_LJ-20220530_LJ_stamp_2022_08_08_16_45,T,STG,63,M,1357,12.5664,13,23,57,35,148.628,174.078,95.0,1.99853,2072.44,13021.5,6510.76,120.021,146.80700000000002,4,0.876898,22.7895,1.0,68.8347,57.2904,1.08006,1314.8333333333333,12.5664,10.666666666666666,26.0,61.166666666666664,36.166666666666664,170.19183333333334,203.85233333333335,90.16666666666667,1.9983833333333336,2067.061666666667,12987.733333333332,6493.871666666666,133.86766666666668,163.703,5.0,0.8903678333333334,20.34226666666667,1.0,72.91706666666666,58.47293333333332,1.0822866666666666,1364.0,12.5664,10.5,27.0,62.0,36.0,162.0475,206.39950000000002,84.5,1.998535,2022.1750000000002,12705.7,6352.85,132.719,166.162,5.0,0.891819,20.97265,1.0,71.94985,57.25785,1.08172
00787_P006_T01-S011_STG_R0509_LJ-20220530_LJ_stamp_2022_08_09_16_36,B,STG,63,M,1785,12.5664,8,37,81,45,250.937,212.762,121.0,1.99888,2528.61,15887.7,7943.87,141.444,164.94400000000002,7,0.882915,21.0247,1.0,76.6225,57.1164,1.0902,1637.5,12.5664,8.333333333333334,32.166666666666664,70.83333333333333,39.666666666666664,234.36400000000003,215.97666666666666,125.0,1.9987583333333332,2422.6000000000004,15221.650000000001,7610.823333333334,146.96383333333333,178.9265,6.5,0.8904271666666665,22.13393333333333,1.0,77.58453333333333,58.21035,1.08232,1626.0,12.5664,8.0,31.0,68.5,38.5,236.5585,216.6885,125.0,1.99877,2474.9,15550.25,7775.139999999999,147.406,179.40050000000002,7.0,0.8912745,21.98825,1.0,77.60155,57.17085,1.087745
00788_P006_T01-S011_STG_R0509_LJ-20220530_LJ_stamp_2022_08_10_17_02,T,STG,63,M,2594,12.5664,11,41,91,51,257.55400000000003,249.41,145.0,1.9992299999999998,3713.53,23332.8,11666.4,155.0,192.56900000000002,6,0.879561,27.4945,1.0,89.2435,63.6187,1.10743,2453.1666666666665,12.5664,9.666666666666666,39.666666666666664,87.16666666666667,48.5,256.45116666666667,247.96783333333335,128.5,1.9991766666666664,3570.976666666667,22437.116666666665,11218.536666666665,163.08316666666664,214.47383333333332,6.5,0.8915186666666667,27.176816666666664,1.0,89.37138333333333,63.12891666666667,1.1133933333333335,2490.0,12.5664,9.5,40.5,89.0,49.5,257.55400000000003,249.91899999999998,125.5,1.9992,3533.045,22198.800000000003,11099.349999999999,165.7155,209.406,6.0,0.893529,27.21275,1.0,89.11635,63.84985,1.10944
00789_P006_T01-S011_STG_R0509_LJ-20220530_YXQ_stamp_2022_08_10_17_02,T,STG,63,M,1461,12.5664,10,38,84,47,215.81599999999997,167.46099999999998,103.0,1.99863,2190.4,13762.7,6881.35,118.421,153.77700000000002,6,0.9012969999999999,16.381,1.0,85.9477,58.3619,1.0584,1470.3333333333333,12.5664,10.166666666666666,36.5,81.5,46.0,188.5713333333333,184.12316666666666,99.83333333333333,1.9986283333333335,2150.7599999999998,13513.633333333331,6756.816666666666,124.94583333333334,150.97133333333335,6.166666666666667,0.9030035,17.050116666666664,1.0,85.36278333333333,59.183899999999994,1.0690083333333333,1482.5,12.5664,10.0,37.0,82.0,46.0,187.22000000000003,185.04899999999998,104.5,1.99865,2224.65,13977.900000000001,6988.950000000001,123.893,150.6955,6.0,0.902854,16.927,1.0,85.56925,59.046350000000004,1.06977
00792_P006_T01-S011_STG_R0678_LJ-20220530_YXQ_stamp_2022_08_24_15_55,T,STG,63,M,1737,12.5664,9,43,93,51,297.039,264.42,139.0,1.99885,3360.0,21111.5,10555.8,187.49599999999998,244.06099999999998,7,0.9143540000000001,17.6667,1.0,76.1942,57.0718,1.07959,1980.0,219.912,8.166666666666666,48.833333333333336,104.66666666666667,56.833333333333336,342.5166666666667,329.15233333333333,150.1455,2.0228966666666666,4320.935,28359.100000000002,17195.6,200.8778333333333,253.04749999999999,8.166666666666666,0.9209391666666668,18.51785,1.0011400000000001,69.84516666666667,56.20763333333333,1.079485,1927.0,12.5664,8.0,47.0,100.5,54.5,324.642,321.42650000000003,145.5,1.9989599999999998,3966.2749999999996,24920.85,12460.4,196.8745,243.93849999999998,8.0,0.921522,19.532249999999998,1.0,72.50049999999999,57.1622,1.0794700000000002
00793_P006_T01-S011_STG_R0509_LJ-20220530_YXQ_stamp_2022_08_24_16_58,T,STG,63,M,1504,12.5664,10,40,88,49,207.672,184.25799999999998,116.0,1.9986700000000002,2325.98,14614.6,7307.29,123.385,161.202,7,0.903682,16.0795,1.0,85.1908,59.6173,1.0811899999999999,1405.8333333333333,12.5664,9.833333333333334,36.166666666666664,80.16666666666667,45.0,177.9175,178.04583333333335,114.16666666666667,1.99855,2068.9199999999996,12999.433333333334,6499.708333333333,116.45126666666665,147.40533333333335,6.5,0.9012116666666666,16.504583333333333,1.0,84.54268333333334,59.57528333333334,1.0681716666666665,1482.5,12.5664,10.0,36.0,79.5,45.0,176.18,175.11950000000002,111.0,1.99865,2201.235,13830.8,6915.39,120.903,147.247,6.5,0.9016614999999999,16.230249999999998,1.0,85.5367,59.2757,1.06726
00798_P006_T01-S011_STG_R0509_LJ-20220530_XJ_stamp_2022_08_24_17_18,T,STG,63,M,1600,12.5664,14,40,92,53,241.266,180.18599999999998,122.0,1.99875,2903.52,18243.3,9121.67,134.00799999999998,150.793,5,0.906133,16.3804,1.0,70.1969,55.9792,1.0829,1625.3333333333333,12.5664,13.166666666666666,38.833333333333336,89.0,51.166666666666664,226.04433333333336,204.95516666666663,98.41783333333335,1.99875,2699.0533333333337,16958.65,8479.335,134.27516666666668,157.5305,5.5,0.9071494999999999,17.224516666666663,1.0,74.88846666666666,58.55531666666666,1.0972883333333332,1610.5,12.5664,13.0,39.5,91.5,53.0,230.4675,202.07299999999998,92.9975,1.99876,2689.965,16901.55,8450.775,134.267,154.5265,5.5,0.9068225000000001,16.403550000000003,1.0,75.4856,58.413799999999995,1.078835
00802_P006_T01-S011_STG_R0509_LJ-20220530_XJ_stamp_2022_08_23_16_23,T,STG,63,M,1210,12.5664,7,28,62,35,224.46900000000002,187.821,88.0,1.99835,1875.18,11782.1,5891.04,163.111,202.57299999999998,13,0.9135110000000001,18.5,1.0,84.6213,64.7985,1.0909799999999998,1331.3333333333333,12.5664,7.666666666666667,32.0,70.0,39.0,234.37733333333333,206.08333333333334,99.323,1.998455,2073.4266666666667,13027.733333333335,6513.860000000001,172.20216666666667,202.85833333333335,10.666666666666666,0.9168458333333334,18.14005,1.0,81.78303333333334,64.42341666666665,1.0960416666666666,1395.5,12.5664,7.5,31.0,68.0,38.0,228.61450000000002,203.4895,97.0,1.99856,2143.69,13469.2,6734.610000000001,166.03449999999998,201.5525,10.5,0.9145885,19.026899999999998,1.0,82.11165,64.62845,1.095645
00812_P005_T01-S012_MFG_R0509_LJ-20220525_XJ_stamp_2022_08_26_17_11,B,MFG,36,F,1549,12.5664,9,38,83,46,253.482,198.00099999999998,83.0,1.9987099999999998,2357.38,14811.8,7405.91,144.451,176.023,6,0.9050549999999999,17.6506,1.0,70.2759,58.1155,1.1193,1472.1666666666667,12.5664,9.666666666666666,33.333333333333336,75.0,42.666666666666664,206.54983333333334,198.88583333333335,75.79166666666667,1.9985849999999996,2228.475,14001.918333333333,7000.958333333333,137.69016666666667,166.99583333333334,5.5,0.9038906666666667,18.534116666666666,1.0,72.28725,56.014116666666666,1.1020233333333331,1496.0,12.5664,10.0,33.0,74.0,42.0,211.744,206.39950000000002,75.375,1.9986599999999997,2267.165,14245.0,7122.505,143.1335,174.128,5.5,0.903574,19.251350000000002,1.0,70.6943,55.7097,1.1
00814_P005_T01-S012_MFG_R0509_LJ-20220525_XJ_stamp_2022_08_22_14_05,B,MFG,36,F,783,12.5664,11,25,59,35,181.713,161.862,85.0,1.99745,1599.42,10049.5,5024.74,119.20700000000001,139.917,5,0.9109889999999999,12.2542,1.0,85.3126,60.0686,1.0579399999999999,1118.1666666666667,12.5664,11.0,29.833333333333332,69.0,40.166666666666664,179.3568333333333,184.89683333333335,85.83333333333333,1.9981466666666667,1831.6716666666669,11508.733333333332,5754.365000000001,122.35226666666667,147.40966666666665,5.333333333333333,0.9079348333333334,15.068299999999999,1.0,83.42908333333332,59.63915,1.0634266666666665,1128.5,12.5664,11.0,31.0,71.0,41.0,182.9855,175.231,82.0,1.9982250000000001,1815.115,11404.7,5702.355,123.3145,146.073,5.0,0.9073834999999999,15.1238,1.0,83.57395,59.44,1.06271
